,Facility ID,Facility Name,f_lng,f_lat,Facility Type,Material,Year,Service Area Address,Service Area Coordinates,Tonnage,Direction,Destiny,Facility Region,SA_lat,SA_lng
2132,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Metals,2019,"172-33 Douglas Ave, Jamaica, NY 11433, USA","[40.705257, -73.78519399999999]",4997,Outgoing,Recycled,2,40.705257,-73.785194
2133,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Wood,2019,"350 Yaphank Ave, Yaphank, NY 11980, USA","[40.826557, -72.917564]",1877,Outgoing,Recycled,2,40.826557,-72.917564
2134,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Wood,2019,"620 Truxton St, Bronx, NY 10474, USA","[40.8117197, -73.89264159999999]",1877,Outgoing,Recycled,2,40.8117197,-73.8926416
2135,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Wood,2019,"Daly Blvd &, Hampton Rd, Oceanside, NY 11572, USA","[40.621009, -73.65271489999999]",1877,Outgoing,Recycled,2,40.621009,-73.6527149
2136,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Wood,2019,"865 Youngs Ave, Calverton, NY 11933, USA","[40.9450383, -72.72066319999999]",1877,Outgoing,Recycled,2,40.9450383,-72.7206632
2137,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"702 Grand Blvd, Westbury, NY 11590, USA","[40.7474843, -73.5551862]",21133,Outgoing,Recycled,2,40.7474843,-73.5551862
2138,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"10 Morris Ave, Glen Cove, NY 11542, USA","[40.8604524, -73.6358678]",21133,Outgoing,Recycled,2,40.8604524,-73.6358678
2139,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"131 Old Northport Rd, Kings Park, NY 11754, USA","[40.8695478, -73.26932959999999]",21133,Outgoing,Recycled,2,40.8695478,-73.2693296
2140,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"3 Railroad Pl, Queens, NY 11378, USA","[40.7243916, -73.9171246]",21133,Outgoing,Recycled,2,40.7243916,-73.9171246
2141,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"1446 NY-212, Saugerties, NY 12477, USA","[42.06148109999999, -74.0583501]",21133,Outgoing,Recycled,2,42.0614811,-74.0583501
2142,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"133 Old Northport Rd, Kings Park, NY 11754, USA","[40.869789, -73.270026]",21133,Outgoing,Recycled,2,40.869789,-73.270026
2143,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA","[40.7351828, -73.944634]",21133,Outgoing,Recycled,2,40.7351828,-73.944634
2144,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"2989 Delsea Dr, Franklinville, NJ 08322, USA","[39.629388, -75.08456819999999]",21133,Outgoing,Recycled,2,39.629388,-75.0845682
2145,[41W49],Regal Recycling Inc,-73.78641121,40.70470055,Transfer Facility,Concrete,2019,"3968 Middle Country Rd, Calverton, NY 11933, USA","[40.9337951, -72.7602838]",21133,Outgoing,Recycled,2,40.9337951,-72.7602838
2146,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",27134.35,Incoming,Not Applicable,2,40.6781784,-73.9441579
2147,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Hempstead, NY, USA","[40.6450219, -73.63390869999999]",27134.35,Incoming,Not Applicable,2,40.6450219,-73.6339087
2148,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Smithtown, NY, USA","[40.8559314, -73.2006687]",27134.35,Incoming,Not Applicable,2,40.8559314,-73.2006687
2149,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",27134.35,Incoming,Not Applicable,2,40.7282239,-73.7948516
2150,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Bronx, NY, USA","[40.8447819, -73.8648268]",27134.35,Incoming,Not Applicable,2,40.8447819,-73.8648268
2151,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Soil,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",27134.35,Incoming,Not Applicable,2,40.7830603,-73.9712488
2152,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",81403.04,Incoming,Not Applicable,2,40.6781784,-73.9441579
2153,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Hempstead, NY, USA","[40.6450219, -73.63390869999999]",81403.04,Incoming,Not Applicable,2,40.6450219,-73.6339087
2154,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Smithtown, NY, USA","[40.8559314, -73.2006687]",81403.04,Incoming,Not Applicable,2,40.8559314,-73.2006687
2155,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",81403.04,Incoming,Not Applicable,2,40.7282239,-73.7948516
2156,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Bronx, NY, USA","[40.8447819, -73.8648268]",81403.04,Incoming,Not Applicable,2,40.8447819,-73.8648268
2157,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA","[40.7830603, -73.9712488]",81403.04,Incoming,Not Applicable,2,40.7830603,-73.9712488
2158,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Metals,2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA","[40.7351828, -73.944634]",472.41,Outgoing,Recycled,2,40.7351828,-73.944634
2159,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2019,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",49468.57,Outgoing,Recycled,2,40.9318247,-73.079919
2160,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2019,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",49468.57,Outgoing,Recycled,2,40.6241302,-73.7400131
2161,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2019,"15 Albertson Ave, Albertson, NY 11507, USA","[40.772123, -73.64201]",49468.57,Outgoing,Recycled,2,40.772123,-73.64201
2162,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2019,"31 Preston Ct, Brooklyn, NY 11234, USA","[40.6383418, -73.92477269999999]",49468.57,Outgoing,Recycled,2,40.6383418,-73.9247727
2163,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2019,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",498.07,Outgoing,Recycled,2,40.9318247,-73.079919
2164,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2019,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",498.07,Outgoing,Recycled,2,40.6241302,-73.7400131
2165,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2019,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",98720.76,Outgoing,Recycled,2,40.9318247,-73.079919
2166,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2019,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",98720.76,Outgoing,Recycled,2,40.6241302,-73.7400131
2167,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2019,"15 Albertson Ave, Albertson, NY 11507, USA","[40.772123, -73.64201]",98720.76,Outgoing,Recycled,2,40.772123,-73.64201
2168,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2019,"31 Preston Ct, Brooklyn, NY 11234, USA","[40.6383418, -73.92477269999999]",98720.76,Outgoing,Recycled,2,40.6383418,-73.9247727
2169,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Metals,2020,"540 Kingsland Ave, Brooklyn, NY 11222, USA","[40.7351828, -73.944634]",566.6,Outgoing,Recycled,2,40.7351828,-73.944634
2170,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2020,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",50559.78,Outgoing,Recycled,2,40.9318247,-73.079919
2171,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2020,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",50559.78,Outgoing,Recycled,2,40.6241302,-73.7400131
2172,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2020,"15 Albertson Ave, Albertson, NY 11507, USA","[40.772123, -73.64201]",50559.78,Outgoing,Recycled,2,40.772123,-73.64201
2173,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,"Rock, Stone, and Gravel",2020,"31 Preston Ct, Brooklyn, NY 11234, USA","[40.6383418, -73.92477269999999]",50559.78,Outgoing,Recycled,2,40.6383418,-73.9247727
2174,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2020,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",7385.25,Outgoing,Recycled,2,40.9318247,-73.079919
2175,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2020,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",7385.25,Outgoing,Recycled,2,40.6241302,-73.7400131
2176,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2020,"15 Albertson Ave, Albertson, NY 11507, USA","[40.772123, -73.64201]",7385.25,Outgoing,Recycled,2,40.772123,-73.64201
2177,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Fill,2020,"31 Preston Ct, Brooklyn, NY 11234, USA","[40.6383418, -73.92477269999999]",7385.25,Outgoing,Recycled,2,40.6383418,-73.9247727
2178,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2020,"16 Hulse Rd #1, Setauket- East Setauket, NY 11733, USA","[40.9318247, -73.07991899999999]",99169.61,Outgoing,Recycled,2,40.9318247,-73.079919
2179,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2020,"31 Garden Ln, Lawrence, NY 11559, USA","[40.6241302, -73.7400131]",99169.61,Outgoing,Recycled,2,40.6241302,-73.7400131
2180,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2020,"15 Albertson Ave, Albertson, NY 11507, USA","[40.772123, -73.64201]",99169.61,Outgoing,Recycled,2,40.772123,-73.64201
2181,[41W47],Russo Recycling Company/Whip Realty Corp,-73.74382675,40.64007797,Transfer Facility,Asphalt and Road Material,2020,"31 Preston Ct, Brooklyn, NY 11234, USA","[40.6383418, -73.92477269999999]",99169.61,Outgoing,Recycled,2,40.6383418,-73.9247727
2182,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Bronx, NY, USA","[40.8447819, -73.8648268]",135172.5,Incoming,Not Applicable,2,40.8447819,-73.8648268
2183,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",135172.5,Incoming,Not Applicable,2,40.6781784,-73.9441579
2184,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"New York County, New York, NY, USA","[40.7830603, -73.9712488]",135172.5,Incoming,Not Applicable,2,40.7830603,-73.9712488
2185,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",135172.5,Incoming,Not Applicable,2,40.7282239,-73.7948516
2186,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"Staten Island, NY, USA","[40.5795317, -74.1502007]",135172.5,Incoming,Not Applicable,2,40.5795317,-74.1502007
2187,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"New Jersey, USA","[40.0583238, -74.4056612]",135172.5,Incoming,Not Applicable,2,40.0583238,-74.4056612
2188,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Bronx, NY, USA","[40.8447819, -73.8648268]",89132.4,Incoming,Not Applicable,2,40.8447819,-73.8648268
2189,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",89132.4,Incoming,Not Applicable,2,40.6781784,-73.9441579
2190,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"New York County, New York, NY, USA","[40.7830603, -73.9712488]",89132.4,Incoming,Not Applicable,2,40.7830603,-73.9712488
2191,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Queens, NY, USA","[40.7282239, -73.7948516]",89132.4,Incoming,Not Applicable,2,40.7282239,-73.7948516
2192,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"Staten Island, NY, USA","[40.5795317, -74.1502007]",89132.4,Incoming,Not Applicable,2,40.5795317,-74.1502007
2193,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2019,"New Jersey, USA","[40.0583238, -74.4056612]",89132.4,Incoming,Not Applicable,2,40.0583238,-74.4056612
2194,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Bronx, NY, USA","[40.8447819, -73.8648268]",168690.2,Incoming,Not Applicable,2,40.8447819,-73.8648268
2195,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",168690.2,Incoming,Not Applicable,2,40.6781784,-73.9441579
2196,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"New York County, New York, NY, USA","[40.7830603, -73.9712488]",168690.2,Incoming,Not Applicable,2,40.7830603,-73.9712488
2197,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Queens, NY, USA","[40.7282239, -73.7948516]",168690.2,Incoming,Not Applicable,2,40.7282239,-73.7948516
2198,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Westchester County, NY, USA","[41.1220194, -73.7948516]",168690.2,Incoming,Not Applicable,2,41.1220194,-73.7948516
2199,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"Staten Island, NY, USA","[40.5795317, -74.1502007]",168690.2,Incoming,Not Applicable,2,40.5795317,-74.1502007
2200,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Concrete,2020,"New Jersey, USA","[40.0583238, -74.4056612]",168690.2,Incoming,Not Applicable,2,40.0583238,-74.4056612
2201,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Bronx, NY, USA","[40.8447819, -73.8648268]",98268.5,Incoming,Not Applicable,2,40.8447819,-73.8648268
2202,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Brooklyn, NY, USA","[40.6781784, -73.9441579]",98268.5,Incoming,Not Applicable,2,40.6781784,-73.9441579
2203,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"New York County, New York, NY, USA","[40.7830603, -73.9712488]",98268.5,Incoming,Not Applicable,2,40.7830603,-73.9712488
2204,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Queens, NY, USA","[40.7282239, -73.7948516]",98268.5,Incoming,Not Applicable,2,40.7282239,-73.7948516
2205,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"New Jersey, USA","[40.0583238, -74.4056612]",98268.5,Incoming,Not Applicable,2,40.0583238,-74.4056612
2206,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2020,"Staten Island, NY, USA","[40.5795317, -74.1502007]",98268.5,Incoming,Not Applicable,2,40.5795317,-74.1502007
2207,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"201 Edward Curry Ave # 107, Staten Island, NY 10314, USA","[40.611349, -74.18365299999999]",170098.5,Outgoing,Recycled,2,40.611349,-74.183653
2208,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",170098.5,Outgoing,Recycled,2,37.2256055,-95.7162018
2209,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",170098.5,Outgoing,Recycled,2,37.2256055,-95.7162018
2210,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",170098.5,Outgoing,Recycled,2,37.2256055,-95.7162018
2211,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Fill,2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",170098.5,Outgoing,Recycled,2,37.2256055,-95.7162018
2212,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,Metals,2019,"2453 Arthur Kill Rd, Staten Island, NY 10309, USA","[40.5546795, -74.217852]",330.4,Outgoing,Recycled,2,40.5546795,-74.217852
2213,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,"Rock, Stone, and Gravel",2019,"201 Edward Curry Ave # 107, Staten Island, NY 10314, USA","[40.611349, -74.18365299999999]",44469.4,Outgoing,Recycled,2,40.611349,-74.183653
2214,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,"Rock, Stone, and Gravel",2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",44469.4,Outgoing,Recycled,2,37.2256055,-95.7162018
2215,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,"Rock, Stone, and Gravel",2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",44469.4,Outgoing,Recycled,2,37.2256055,-95.7162018
2216,[43M56],South Shore Recycling LLC,-74.23306421,40.55151075,Transfer Facility,"Rock, Stone, and Gravel",2019,"800 W Laurel St, Independence, KS 67301, USA","[37.2256055, -95.7162018]",44469.4,Outgoing,Recycled,2,37.2256055,-95.7162018
