Facility_ID,facility_name,f_lng,f_lat,Facility_Type,Material,Year,SA_address,Tonnage,Direction,Destiny,SA_lat,SA_lng
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",180432,Outgoing,Disposed,42.2872962,-78.0064392
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1879 NY-5, Stanley, NY 14561, USA",180432,Outgoing,Disposed,42.8602701,-77.0812026
[24CP0089],Cooper Recycling; LLC.,-73.92757462,40.70968375,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"350 Horseblock Road, Brookhaven, NY 11719, USA",180432,Outgoing,Disposed,40.8007112,-72.9232204
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",102700,Incoming,,40.6781784,-73.9441579
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Masonry,2019,"Brooklyn, NY, USA",1583,Incoming,,40.6781784,-73.9441579
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",3296,Outgoing,Diposed,42.2024643,-77.1143382
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",3296,Outgoing,Disposed,42.2872962,-78.0064392
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",3296,Outgoing,Disposed,40.7433395,-73.4136276
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1000 Bordentown Rd, Morrisville, PA 19067, USA",3296,Outgoing,Diposed,40.1510046,-74.7819871
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Other Masonry Materials,2019,"131 Old Northport Rd, Kings Park, NY 11754, USA",2890,Outgoing,Recycled,40.8695478,-73.2693296
[24W41],DeCostole Carting Inc,-73.93432017,40.63626378,Transfer Facility,Bulk Metal (from CD debris),2019,"5811 Preston Ct, Brooklyn, NY 11234, USA",2250,Outgoing,Recycled,40.6405249,-73.9210109
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",428978.34,Incoming,,40.6781784,-73.9441579
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",428978.34,Incoming,,40.7830603,-73.9712488
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",428978.34,Incoming,,40.8447819,-73.8648268
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",428978.34,Incoming,,40.6781784,-73.9441579
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",428978.34,Incoming,,40.7282239,-73.7948516
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Fill,2020,"Brooklyn, NY, USA",266045.1,Incoming,,40.6781784,-73.9441579
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Fill,2020,"Manhattan, New York, NY, USA",266045.1,Incoming,,40.7830603,-73.9712488
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Fill,2020,"Queens, NY, USA",266045.1,Incoming,,40.7282239,-73.7948516
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Fill,2020,"Westchester County, NY, USA",266045.1,Incoming,,41.1220194,-73.7948516
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Fill,2020,"Bronx, NY, USA",266045.1,Incoming,,40.8447819,-73.8648268
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",334549.02,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"260 NY-100, Somers, NY 10589, USA",56680.3,Outgoing,Recycled,41.3110809,-73.6936111
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"27 Commerce St, Poughkeepsie, NY 12603, USA",56680.3,Outgoing,Recycled,41.684433,-73.8552889
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"2335 Applebutter Rd, Bethlehem, PA 18015, USA",56680.3,Outgoing,Recycled,40.621451,-75.309361
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"2989 Delsea Dr, Franklinville, NJ 08322, USA",56680.3,Outgoing,Recycled,39.629388,-75.0845682
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"246 Gale Rd, Mongaup Valley, NY 12762, USA",56680.3,Outgoing,Recycled,41.679182,-74.768771
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Fill,2019,"728 Dewitt Lake Rd, Kingston, NY 12401, USA",56680.3,Outgoing,Recycled,41.886595,-74.03671
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Bulk Metal (from C&D Debris),2019,"540 Kingsland Ave, Brooklyn, NY 11222, USA",188.9,Outgoing,Recycled,40.7351828,-73.944634
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Rock/Stone,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",7017.57,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Rock/Stone,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",7017.57,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Rock/Stone,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",7017.57,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Rock/Stone,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",7017.57,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Rock/Stone,2019,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",7017.57,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Processed Fill,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",268554,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"260 NY-100, Somers, NY 10589, USA",86851.6,Outgoing,Recycled,41.3110809,-73.6936111
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"27 Commerce St, Poughkeepsie, NY 12603, USA",86851.6,Outgoing,Recycled,41.684433,-73.8552889
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"2335 Applebutter Rd, Bethlehem, PA 18015, USA",86851.6,Outgoing,Recycled,40.621451,-75.309361
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"728 Dewitt Lake Rd, Kingston, NY 12401, USA",86851.6,Outgoing,Recycled,41.886595,-74.03671
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"1446 NY-212, Saugerties, NY 12477, USA",86851.6,Outgoing,Recycled,42.0614811,-74.0583501
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Unprocessed Mix,2020,"246 Gale Rd, Mongaup Valley, NY 12762, USA",86851.6,Outgoing,Recycled,41.679182,-74.768771
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Bulk Metal (from C&D Debris),2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",10.2,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Bulk Metal (from C&D Debris),2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",10.2,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Concrete/Stone,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",80.3,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Concrete/Stone,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",80.3,Outgoing,Recycled,36.1270711,-79.860718
[41W22],Durante Bros Construction Corp.,-73.84553954,40.76904133,Transfer Facility,Concrete/Stone,2020,"1941 New Garden Rd #2555, Greensboro, NC 27410, USA",80.3,Outgoing,Recycled,36.1270711,-79.860718
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Brooklyn, NY, USA",81229.18,Incoming,,40.6781784,-73.9441579
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Staten Island, NY, USA",81229.18,Incoming,,40.5795317,-74.1502007
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Nassau County, NY, USA",81229.18,Incoming,,40.6546145,-73.5594128
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Queens, NY, USA",81229.18,Incoming,,40.7282239,-73.7948516
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Bronx, NY, USA",81229.18,Incoming,,40.8447819,-73.8648268
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,General C&D Debris,2019,"Manhattan, New York, NY, USA",81229.18,Incoming,,40.7830603,-73.9712488
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Concrete,2019,"5900 Sylon Blvd, Hainesport, NJ 08036, USA",5753.74,Outgoing,Recycled,39.978693,-74.847097
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Concrete,2019,"Pipe Mill Rd, Falls Township, PA 19067, USA",5753.74,Outgoing,Recycled,40.1685856,-74.750175
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Unadulterated Wood,2019,"620 Truxton St, Bronx, NY 10474, USA",134.56,Outgoing,Recycled,40.8117197,-73.8926416
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",71942.94,Outgoing,Disposed,40.7614568,-73.4349464
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Pennsylvania, USA",71942.94,Outgoing,AOC,41.2033216,-77.1945247
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1690 Lake St, Elmira, NY 14901, USA",71942.94,Outgoing,Disposed,42.1182403,-76.8054275
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"1633 New Hwy, Farmingdale, NY 11735, USA",71942.94,Outgoing,Transferred,40.7433395,-73.4136276
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"New Jersey, USA",71942.94,Outgoing,Disposed,40.0583238,-74.4056612
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"43 Manning Ridge Rd, Painted Post, NY 14870, USA",71942.94,Outgoing,Disposed,42.2024643,-77.1143382
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"6653 Herdman Rd, Angelica, NY 14709, USA",71942.94,Outgoing,Disposed,42.2872962,-78.0064392
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"315 Partition St Ext, Rensselaer, NY 12144, USA",71942.94,Outgoing,Disposed,42.643814,-73.730517
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"136 Spagnoli Rd, Melville, NY 11747, USA",71942.94,Outgoing,AOC,40.7614568,-73.4349464
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"Pennsylvania, USA",71942.94,Outgoing,Disposed,41.2033216,-77.1945247
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Construction & Demolition (C&D) Debris,2019,"New Jersey, USA",71942.94,Outgoing,Transferred,40.0583238,-74.4056612
[24W74],Empire Recycling Services (Astoria Carting),-73.93547181,40.72522436,Transfer Facility,Bulk Metal (from C&D Debris),2019,"538 Stewart Ave, Brooklyn, NY 11222, USA",5800.93,Outgoing,Recycled,40.725769,-73.933003
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Bronx, NY, USA",56885.99,Incoming,,40.8447819,-73.8648268
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Brooklyn, NY, USA",56885.99,Incoming,,40.6781784,-73.9441579
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Manhattan, New York, NY, USA",56885.99,Incoming,,40.7830603,-73.9712488
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Nassau County, NY, USA",56885.99,Incoming,,40.6546145,-73.5594128
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"New Jersey, USA",56885.99,Incoming,,40.0583238,-74.4056612
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Queens, NY, USA",56885.99,Incoming,,40.7282239,-73.7948516
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Suffolk County, NY, USA",56885.99,Incoming,,40.9848784,-72.6151169
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Concrete,2019,"Westchester County, NY, USA",56885.99,Incoming,,41.1220194,-73.7948516
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Masonry,2019,"Bronx, NY, USA",1433.19,Incoming,,40.8447819,-73.8648268
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Masonry,2019,"Brooklyn, NY, USA",1433.19,Incoming,,40.6781784,-73.9441579
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Masonry,2019,"Manhattan, New York, NY, USA",1433.19,Incoming,,40.7830603,-73.9712488
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Masonry,2019,"Queens, NY, USA",1433.19,Incoming,,40.7282239,-73.7948516
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Masonry,2019,"Westchester County, NY, USA",1433.19,Incoming,,41.1220194,-73.7948516
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Asphalt and Road Material,2019,"Brooklyn, NY, USA",81560.13,Incoming,,40.6781784,-73.9441579
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Asphalt and Road Material,2019,"Queens, NY, USA",81560.13,Incoming,,40.7282239,-73.7948516
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Fill,2019,"Bronx, NY, USA",107458.92,Incoming,,40.8447819,-73.8648268
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Fill,2019,"Brooklyn, NY, USA",107458.92,Incoming,,40.6781784,-73.9441579
[41W93],Evergreen Recycling of Corona (Willets Point Blvd),-73.84186173,40.75839265,Transfer Facility,Fill,2019,"Manhattan, New York, NY, USA",107458.92,Incoming,,40.7830603,-73.9712488
